2	38	[0.0021723830885978464990926774880724604896595813435589 +/- 2.38e-53]	[6.0295834970488145686e-26 +/- 1.55e-46]
2	39	0	0
2	40	[0.00087276855883239446597589159347366989931498757207000 +/- 2.76e-54]	[2.5004372657659584584e-25 +/- 9.20e-46]
2	41	0	0
2	42	[-0.0020902624577549289457679515999149945744059888060661 +/- 1.81e-53]	[9.4782469186261560390e-26 +/- 6.33e-47]
2	43	0	0
2	44	[0.0016598455840153413861549091987056013140688435279879 +/- 3.23e-53]	[2.8312987143320500846e-25 +/- 2.87e-46]
2	45	0	0
2	46	[-0.00058313939349575031445046337106981920832188966225990 +/- 4.54e-55]	[2.9574885726647822185e-26 +/- 1.86e-46]
2	47	0	0
2	48	[-0.00021938611900091252661982622925258159597459838569797 +/- 2.62e-54]	[3.1778152847478075737e-25 +/- 7.57e-46]
2	49	0	0
2	50	[0.00044076248533120140980994559830539207559771625169544 +/- 4.95e-54]	[2.1501619618779573980e-25 +/- 2.33e-45]
2	51	0	0
2	52	[-0.00029028967949058453713062176215181004604599168331266 +/- 1.12e-54]	[1.4270015201116222776e-25 +/- 3.39e-45]
2	53	0	0
2	54	[7.8238046840333354882484797304021487521636549557293e-5 +/- 6.23e-56]	[3.9757870981639546340e-25 +/- 4.36e-45]
2	55	0	0
2	56	[4.1804779252150658485281751531199349119369039426327e-5 +/- 1.87e-55]	[4.3459326103260475729e-25 +/- 1.18e-45]
2	57	0	0
2	58	[-6.8423689675071024428121578191203751120672745957020e-5 +/- 1.79e-55]	[3.2902727300574290929e-25 +/- 1.12e-45]
2	59	0	0
2	60	[5.1588319363777007195875420236528314542244722613498e-5 +/- 4.38e-55]	[1.9586065159744537707e-25 +/- 6.72e-46]
2	61	0	0
2	62	[-2.8572878439486612497175211386224652264575698370804e-5 +/- 1.12e-55]	[9.6919941060920854184e-26 +/- 2.29e-46]
2	63	0	0
2	64	[1.2926924054093807760412806133910372176949139906032e-5 +/- 3.09e-55]	[4.1161061486439750687e-26 +/- 1.94e-46]
2	65	0	0
2	66	[-5.0002525820109845196758896348030499913973997285449e-6 +/- 2.61e-56]	[1.5314747219102327000e-26 +/- 1.30e-46]
2	67	0	0
2	68	[1.6963771924780557546904672033241415895641277699207e-6 +/- 3.58e-56]	[5.0708363511557097916e-27 +/- 7.59e-48]
2	69	0	0
2	70	[-5.1317278250798392134869046596189036993771194255559e-7 +/- 4.31e-57]	[1.5131990887780436917e-27 +/- 1.04e-47]
2	71	0	0
3	3	[1.6091937666575670284872932834071516282247394766263 +/- 3.05e-50]	[1.1681790323736581662e-25 +/- 1.74e-45]
